# time dst_kyoto dst_l1 dst_stb dst_pers v_l1 v_stb v_pers
734237.58333 -13.00000 -19.37747 -32.59014 -18.30636 359.00000 478.08050 548.56000
734237.62500 -11.00000 -22.13850 -32.01466 -19.03711 356.00000 482.53715 571.36000
734237.66667 -12.00000 -22.89997 -30.90651 -19.79569 355.00000 477.44953 587.28000
734237.70833 -9.00000 -21.90598 -30.92820 -21.13565 359.00000 462.76918 584.64000
734237.75000 -7.00000 -20.85477 -30.64646 -21.22048 362.00000 455.83165 578.08000
734237.79167 -6.00000 -20.74461 -30.64961 -20.31173 364.00000 451.99498 589.88000
734237.83333 -7.00000 -22.50459 -29.58993 -18.75409 358.00000 445.92237 596.92000
734237.87500 -9.00000 -22.62279 -27.55547 -18.44107 352.00000 446.26869 588.24000
734237.91667 -9.00000 -21.78931 -26.52249 -17.84603 344.00000 442.91571 579.92000
734237.95833 -6.00000 -21.30699 -26.49774 -17.17667 334.00000 438.66975 567.60000
734238.00000 -2.00000 -17.98323 -25.95614 -16.65200 336.00000 444.34371 563.72000
734238.04167 -1.00000 -16.82670 -25.37820 -15.56821 326.00000 448.34849 574.20000
734238.08333 -1.00000 -14.38229 -24.82278 -14.93060 320.00000 437.48196 567.56000
734238.12500 -4.00000 -12.04867 -24.61370 -14.88572 323.00000 435.32409 560.12000
734238.16667 -3.00000 -12.58688 -23.19183 -13.49007 320.00000 448.04343 565.08000
734238.20833 -2.00000 -12.78088 -21.35863 -13.52226 318.00000 457.29471 565.96000
734238.25000 1.00000 -10.36205 -21.36348 -13.43976 318.00000 439.65094 558.76000
734238.29167 7.00000 -6.53165 -23.04084 -13.60472 327.00000 429.38503 545.72000
734238.33333 12.00000 -1.16896 -24.04799 -13.49999 345.00000 419.99605 549.40000
734238.37500 14.00000 0.76948 -24.48673 -13.10576 352.00000 416.52625 555.88000
734238.41667 16.00000 1.39316 -24.09534 -15.30650 356.00000 414.47120 524.92000
734238.45833 17.00000 -0.35323 -23.71116 -16.00973 366.00000 414.08104 522.40000
734238.50000 9.00000 -7.46079 -23.97350 -14.50545 356.00000 411.84493 533.08000
734238.54167 5.00000 -14.68031 -24.40443 -13.60829 348.00000 412.64148 533.40000
734238.58333 9.00000 -10.38258 -22.88193 -13.31390 364.00000 427.44220 525.84000
734238.62500 20.00000 -1.95296 -20.84957 -13.56809 363.00000 440.87305 502.20000
734238.66667 32.00000 3.44702 -19.15836 -13.24897 371.00000 438.52011 493.44000
734238.70833 22.00000 -1.11765 -16.43331 -12.93943 384.00000 435.76295 492.52000
734238.75000 16.00000 -7.80994 -14.20804 -12.12216 403.00000 437.43659 474.80000
734238.79167 12.00000 -7.97041 -13.99087 -11.34394 408.00000 433.58796 447.60000
734238.83333 10.00000 -4.19958 -15.97100 -10.53002 428.00000 423.20904 435.40000
734238.87500 11.00000 -7.43671 -16.82649 -9.50665 438.00000 411.36521 440.80000
734239.75000 -32.00000 -33.12565 -41.52422 -4.58732 573.00000 342.25601 372.16000
734239.79167 -28.00000 -30.03348 -38.20422 -5.14290 599.00000 371.33167 365.56000
734239.83333 -24.00000 -34.31556 -36.60019 -5.41929 586.00000 362.93055 378.96000
734239.87500 -25.00000 -36.98737 -37.21081 -5.76969 586.00000 350.75694 384.28000
734239.91667 -30.00000 -38.84340 -34.80630 -6.48385 579.00000 366.57911 371.72000
734239.95833 -34.00000 -37.02140 -29.35413 -6.35518 565.00000 369.76100 372.80000
734240.00000 -34.00000 -33.70225 -26.69469 -5.75046 573.00000 372.45356 371.68000
734240.04167 -29.00000 -34.27553 -26.70342 -5.88383 561.00000 354.84212 359.32000
734240.08333 -30.00000 -32.62864 -25.31723 -4.73406 558.00000 360.49173 361.76000
734240.12500 -31.00000 -30.63244 -24.28247 -3.18215 565.00000 351.46094 369.56000
734240.16667 -38.00000 -30.02648 -23.79856 -2.28261 567.00000 341.29471 364.24000
734240.20833 -45.00000 -30.51011 -22.79480 -1.47372 564.00000 347.09814 356.96000
734240.25000 -43.00000 -32.63960 -22.26586 -1.87515 549.00000 346.65876 351.32000
734240.29167 -43.00000 -32.96065 -20.81278 -3.59418 539.00000 346.74984 349.60000
734240.33333 -40.00000 -31.29812 -20.27903 -5.15047 525.00000 350.67908 357.20000
734240.37500 -36.00000 -29.31545 -19.70448 -5.72998 527.00000 353.32222 373.44000
734240.41667 -40.00000 -26.36031 -18.67800 -6.01002 528.00000 338.30715 388.68000
734240.45833 -34.00000 -24.73750 -17.62403 -6.65007 529.00000 331.57013 389.88000
734240.50000 -27.00000 -24.06691 -17.89880 -5.64587 518.00000 334.41216 399.48000
734240.54167 -25.00000 -25.25270 -15.92284 -4.19450 506.00000 357.09413 405.80000
734240.58333 -23.00000 -24.71782 -14.38620 -2.65241 515.00000 356.58343 400.48000
734240.62500 -24.00000 -21.64345 -15.56549 0.09036 515.00000 368.08954 405.72000
734240.66667 -24.00000 -19.99591 -15.38758 1.34892 531.00000 374.92048 409.44000
734240.70833 -23.00000 -20.43303 -16.11458 1.64958 511.00000 368.19071 407.48000
734240.75000 -19.00000 -19.03566 -13.51350 1.90886 511.00000 352.56278 404.40000
734240.79167 -17.00000 -21.12749 -14.63280 0.96834 502.00000 340.88073 400.96000
734240.83333 -15.00000 -20.26251 -14.80701 0.83691 499.00000 333.40863 412.48000
734240.87500 -14.00000 -20.22449 -14.59172 1.32224 489.00000 333.74247 422.96000
734240.91667 -13.00000 -19.64389 -14.24942 0.36368 479.00000 329.96856 412.12000
734240.95833 -12.00000 -20.79501 -15.87157 0.50656 463.00000 318.10131 405.08000
734241.00000 -13.00000 -20.01113 -14.68374 -0.88182 469.00000 318.06177 400.24000
734241.04167 -15.00000 -17.97358 -14.04779 -3.94386 480.00000 329.65510 392.96000
734241.08333 -18.00000 -18.16768 -15.69265 -4.50495 466.00000 310.81943 411.24000
734241.12500 -20.00000 -17.12136 -15.13902 -0.15811 484.00000 318.96624 418.08000
734241.16667 -23.00000 -16.60935 -14.50500 0.93056 489.00000 316.34487 408.52000
734241.20833 -22.00000 -16.87587 -13.66468 1.22218 492.00000 319.47532 406.92000
734241.25000 -20.00000 -17.45435 -14.11172 1.51470 468.00000 315.41156 405.52000
734241.29167 -21.00000 -17.77889 -13.55601 0.33827 462.00000 307.26885 388.84000
734241.33333 -20.00000 -17.21022 -13.66723 -1.22835 461.00000 307.93362 374.04000
734241.37500 -18.00000 -16.64588 -13.91314 -2.01757 455.00000 305.07674 377.08000
734241.41667 -17.00000 -16.08928 -12.56423 -2.66650 452.00000 305.00000 380.56000
734241.45833 -18.00000 -13.25082 -12.66230 -3.29091 455.00000 304.04536 380.96000
734241.50000 -16.00000 -14.17114 -13.75928 -3.69699 444.00000 300.02058 377.92000
734241.54167 -13.00000 -17.20480 -14.12758 -4.10300 431.00000 300.00036 378.60000
734241.58333 -13.00000 -16.86291 -13.13833 -4.21431 431.00000 301.02553 379.96000
734241.62500 -14.00000 -16.86868 -11.65377 -2.98337 423.00000 305.81932 376.40000
734241.66667 -15.00000 -17.49003 -11.23259 -1.84142 418.00000 302.13194 376.60000
734241.70833 -13.00000 -17.06217 -10.50356 -1.93847 417.00000 303.00022 378.48000
734241.75000 -7.00000 -15.90388 -10.43377 -2.75584 422.00000 302.00049 371.76000
734241.79167 -4.00000 -15.52907 -10.84333 -4.05644 421.00000 296.97207 358.72000
734241.83333 -5.00000 -15.16066 -10.33675 -4.66577 423.00000 296.08244 355.12000
734241.87500 -5.00000 -15.38016 -9.59916 -4.77831 422.00000 299.03759 355.92000
734241.91667 -9.00000 -14.67116 -10.35796 -5.05572 415.00000 314.55895 350.88000
734241.95833 -14.00000 -14.97516 -11.20859 -4.71353 408.00000 305.76929 353.20000
734242.00000 -17.00000 -16.07742 -10.15513 -3.81438 404.00000 312.89643 360.60000
734242.04167 -17.00000 -16.79766 -9.72376 -2.91348 395.00000 311.27814 363.52000
734242.08333 -19.00000 -17.59524 -10.47168 -1.90793 391.00000 299.24863 364.00000
734242.12500 -18.00000 -17.91291 -7.82380 -1.87543 386.00000 318.38210 360.88000
734242.16667 -16.00000 -17.46794 -7.64654 -1.95774 383.00000 318.73466 355.92000
734242.20833 -14.00000 -15.16225 -9.33234 -2.28604 403.00000 309.24055 348.28000
734242.25000 -14.00000 -15.09523 -10.41158 -2.59388 386.00000 303.28695 341.44000
734242.29167 -13.00000 -13.79210 -8.06820 -2.56689 391.00000 310.02445 341.56000
734242.33333 -12.00000 -13.16291 -8.64920 -1.86060 391.00000 302.56150 340.92000
734242.37500 -8.00000 -11.28808 -6.85870 -1.31371 401.00000 308.94443 337.44000
734242.41667 -9.00000 -9.64875 -7.46563 -1.49371 404.00000 305.44504 335.48000
734242.45833 -3.00000 -7.57780 -7.57560 -2.27974 398.00000 306.85245 335.00000
734242.50000 0.00000 -4.37379 -6.03980 -2.44257 405.00000 312.09652 333.44000
734242.54167 0.00000 -4.26068 -5.31808 -1.95584 401.00000 312.14598 331.48000
734242.58333 3.00000 -4.47574 -5.17159 -0.53710 398.00000 314.50265 336.72000
734242.62500 1.00000 -4.31486 -4.19795 1.01192 395.00000 315.05607 339.92000
734242.66667 1.00000 -3.60639 -2.60855 1.84082 386.00000 321.92990 335.92000
734242.70833 4.00000 -3.55177 -2.84789 1.60292 383.00000 321.64379 334.00000
734242.75000 3.00000 -3.42575 -3.80820 0.80682 380.00000 320.14562 345.44000
734242.79167 1.00000 -4.93244 -7.02461 1.76094 371.00000 307.91094 359.64000
734242.83333 -3.00000 -4.85386 -6.79395 2.67919 369.00000 304.26537 368.20000
734242.87500 -1.00000 -4.41519 -5.29736 3.64057 367.00000 310.96635 371.96000
734242.91667 3.00000 -5.97023 -3.49411 4.54739 357.00000 320.67048 371.00000
734242.95833 2.00000 -5.77574 -5.14891 4.71868 354.00000 304.43358 371.52000
734243.00000 1.00000 -5.90082 -4.48964 4.60795 349.00000 310.21636 367.32000
734243.04167 0.00000 -4.68754 -2.93168 3.99750 354.00000 312.73163 353.12000
734243.08333 3.00000 -1.61703 -3.30565 3.42288 365.00000 313.75551 341.92000
734243.12500 3.00000 0.32776 -3.73531 3.41876 366.00000 305.52884 341.04000
734243.16667 0.00000 -0.09694 -2.93735 2.99435 362.00000 306.47983 339.92000
734243.20833 2.00000 0.10191 -2.56766 2.30587 360.00000 304.42614 338.52000
734243.25000 1.00000 0.30715 -1.81896 1.20259 362.00000 306.43083 339.52000
734243.29167 1.00000 0.48512 -2.26793 0.01529 359.00000 302.93381 341.56000
734243.33333 1.00000 -3.10822 0.28005 0.11188 349.00000 311.71690 341.96000
734243.37500 -1.00000 -3.57624 0.74096 0.36040 346.00000 316.27147 341.00000
734243.41667 0.00000 -3.91834 -1.49937 0.59630 345.00000 309.71684 338.92000
734243.45833 1.00000 -0.19919 -1.09928 0.86449 344.00000 318.95737 341.68000
734243.50000 3.00000 1.30015 0.55137 -0.54327 342.00000 317.75788 346.00000
734243.54167 5.00000 1.55055 1.09288 -1.40435 339.00000 313.70798 346.00000
734243.58333 4.00000 1.35428 -0.42640 -1.57133 340.00000 318.86580 343.92000
734243.62500 5.00000 0.78710 -0.62785 -2.55151 342.00000 319.54756 340.44000
734243.66667 9.00000 0.15273 -2.46371 -2.90263 345.00000 317.51614 339.00000
734243.70833 11.00000 0.88973 -3.24146 -3.07027 343.00000 312.33036 339.52000
734243.75000 11.00000 1.46174 -3.28829 -3.83807 336.00000 307.03491 348.84000
734243.79167 10.00000 1.93445 -3.51184 -4.79025 335.00000 312.10166 360.12000
734243.83333 9.00000 1.34875 -4.00013 -5.51538 334.00000 311.00196 361.44000
734243.87500 8.00000 0.48278 -0.96950 -7.10665 335.00000 309.33004 356.88000
734243.91667 10.00000 0.37793 1.07195 -7.64834 335.00000 312.82063 348.28000
734243.95833 8.00000 -0.61309 0.76384 -8.62015 334.00000 308.64094 346.64000
734244.00000 7.00000 -1.02335 0.67768 -9.39383 331.00000 306.99753 348.96000
734244.04167 5.00000 0.26970 -0.02067 -9.84818 329.00000 297.78806 354.76000
734244.08333 2.00000 0.33027 -1.71852 -9.96771 331.00000 309.47093 375.04000
734244.12500 2.00000 0.24415 -2.25042 -10.15806 331.00000 309.36893 381.76000
734244.16667 2.00000 -0.02525 -0.29644 -9.94749 330.00000 308.80052 368.72000
734244.20833 3.00000 -0.29321 1.17257 -10.45301 327.00000 308.26196 364.08000
734244.25000 4.00000 -0.26237 0.51120 -12.47696 326.00000 305.70103 363.92000
734244.29167 3.00000 -0.37917 -3.36334 -14.70899 325.00000 305.02591 356.28000
734244.33333 3.00000 -0.74895 -6.32984 -14.88737 324.00000 300.17154 348.40000
734244.37500 2.00000 -1.18617 -7.30621 -13.57473 321.00000 299.05191 351.72000
734244.41667 -3.00000 -1.83973 -6.32040 -12.13854 319.00000 301.37502 355.44000
734244.45833 -1.00000 -4.35826 -10.77793 -10.65680 320.00000 297.11287 357.64000
734244.50000 3.00000 -5.89654 -10.97891 -9.40625 318.00000 298.59619 356.84000
734244.54167 2.00000 -7.87185 -6.72914 -8.38184 315.00000 299.06249 349.88000
734244.58333 1.00000 -8.18360 -10.28416 -7.43873 314.00000 318.67929 340.24000
734244.62500 1.00000 -8.05679 -14.42384 -7.01666 317.00000 327.47944 342.84000
734244.66667 2.00000 -8.87218 -14.45787 -6.24459 319.00000 332.40847 350.48000
734244.70833 4.00000 -7.51245 -10.84709 -5.51200 319.00000 319.37098 350.52000
734244.75000 4.00000 -4.42615 -12.39577 -4.83578 325.00000 315.28070 348.40000
734244.79167 -1.00000 -6.30441 -9.59171 -3.29586 317.00000 318.40031 340.80000
734244.83333 -3.00000 -6.52464 -8.07221 -2.16508 320.00000 334.69086 332.36000
734244.87500 0.00000 -4.03299 -1.53066 -1.12113 324.00000 345.57009 325.36000
734244.91667 5.00000 -3.45980 -5.83644 -0.79582 324.00000 340.98873 320.96000
734244.95833 9.00000 -2.63884 -9.46988 -1.99160 323.00000 342.15352 319.48000
734245.00000 9.00000 -1.59430 -12.97393 -2.58114 323.00000 346.56134 333.04000
734245.04167 7.00000 -1.64497 -12.49190 -1.22600 321.00000 346.56634 343.92000
734245.08333 6.00000 -0.79951 -11.32256 -0.63306 322.00000 343.99909 340.44000
734245.12500 6.00000 0.15751 -11.79811 -0.72725 329.00000 346.00364 338.48000
734245.16667 5.00000 -0.56926 -10.90552 -3.98935 327.00000 345.67234 338.00000
734245.20833 4.00000 -0.74667 -12.41686 -9.48321 326.00000 341.62290 336.44000
734245.25000 9.00000 0.92248 -16.37431 -15.12816 324.00000 335.17670 335.52000
734245.29167 29.00000 13.58229 -20.79918 -15.67537 362.00000 332.83803 335.48000
734245.33333 26.00000 16.27803 -24.13795 -15.73961 376.00000 337.55475 336.04000
734245.37500 15.00000 10.09198 -28.42319 -16.84545 352.00000 340.52870 340.12000
734245.41667 9.00000 -3.13582 -29.45183 -15.03992 371.00000 366.96058 340.40000
734245.45833 4.00000 -7.87433 -25.37051 -11.78427 385.00000 406.98745 333.32000
734245.50000 6.00000 -8.34583 -17.11084 -4.94976 402.00000 404.02287 333.68000
734245.54167 -5.00000 -9.30465 -14.38467 1.33815 391.00000 399.92268 339.56000
734245.58333 -10.00000 -6.43492 -14.46349 5.78365 380.00000 387.66313 341.00000
734245.62500 -14.00000 -9.25241 -10.10259 6.58791 385.00000 394.31095 338.92000
734245.66667 -15.00000 -12.54848 -3.15080 5.12763 394.00000 400.13402 336.48000
734245.70833 -12.00000 -12.94497 -1.58720 2.88075 385.00000 397.20369 337.56000
734245.75000 -11.00000 -11.70503 -5.92189 5.03954 365.00000 402.40252 345.76000
734245.79167 -11.00000 -10.93708 -3.13057 6.74515 356.00000 418.82043 347.32000
734245.83333 -9.00000 -10.40997 -5.92317 5.41272 359.00000 414.64605 349.76000
734245.87500 -8.00000 -11.65321 -8.34362 5.29176 351.00000 413.84748 354.96000
734245.91667 -7.00000 -10.73194 -6.26410 4.96260 365.00000 410.49863 357.12000
734245.95833 -6.00000 -9.33899 -8.55275 7.33697 367.00000 401.58166 367.28000
734246.00000 -8.00000 -7.68200 -7.65583 5.31389 373.00000 420.82902 372.44000
734246.04167 -11.00000 -6.01346 -6.20262 4.14237 370.00000 434.17270 370.48000
734246.08333 -8.00000 -4.96502 -6.04857 5.09725 364.00000 425.41450 369.48000
734246.12500 -8.00000 -5.45436 -5.79443 5.06255 370.00000 415.80358 365.88000
734246.16667 -7.00000 -6.39112 -4.66119 4.49759 366.00000 425.25378 369.76000
734246.20833 -2.00000 -4.26344 -4.22162 4.00162 373.00000 417.37716 386.40000
734246.25000 -2.00000 -2.32237 -4.60769 3.26529 377.00000 404.46086 405.36000
734246.29167 -5.00000 -4.25604 -0.11864 1.63797 375.00000 418.30532 411.40000
734247.12500 -3.00000 4.27701 -8.39187 -6.84982 436.00000 351.72726 488.60000
734247.16667 -10.00000 -0.07241 -5.70507 -7.43724 452.00000 348.49017 480.08000
734247.20833 -22.00000 -16.35943 -6.05209 -5.79151 462.00000 345.59735 471.56000
734247.25000 -20.00000 -14.45562 -7.10945 -2.98359 479.00000 350.26791 469.36000
734247.29167 -21.00000 -14.85531 -7.94424 -3.44566 498.00000 357.48811 457.16000
734247.33333 -26.00000 -15.90512 -8.16670 -3.12470 528.00000 357.70941 446.92000
734247.37500 -20.00000 -16.10036 -8.73295 -2.06628 548.00000 363.77963 450.20000
734247.41667 -17.00000 -16.89891 -8.45664 -2.58533 533.00000 361.53347 445.64000
734247.45833 -14.00000 -14.66870 -8.33715 -2.92891 542.00000 357.71201 438.04000
734247.50000 -15.00000 -15.01329 -7.07087 -1.19147 536.00000 367.64348 439.00000
734247.54167 -17.00000 -15.94327 -1.83316 -2.16695 555.00000 401.40814 450.44000
734247.58333 -15.00000 -14.78458 0.98732 -3.95599 543.00000 436.54071 455.28000
734247.62500 -17.00000 -14.64430 -0.42124 -3.19200 527.00000 455.43978 451.56000
734247.66667 -16.00000 -13.40028 -2.31663 -3.06879 513.00000 443.65761 455.60000
734247.70833 -13.00000 -13.64248 -2.23464 -3.36206 503.00000 423.15655 467.36000
734247.75000 -13.00000 -13.89292 -3.71243 -3.82914 482.00000 447.62145 469.76000
734247.79167 -13.00000 -12.61018 -3.98241 -4.37198 487.00000 445.71530 460.88000
734247.83333 -11.00000 -11.72981 -3.18436 -4.06600 482.00000 436.94131 467.88000
734247.87500 -6.00000 -10.87928 -1.37380 -3.55452 473.00000 454.48293 477.00000
734247.91667 -2.00000 -9.70658 -2.99897 -3.77386 457.00000 437.56095 473.88000
734247.95833 1.00000 -9.56527 -2.62870 -4.36438 453.00000 469.88792 466.84000
734248.00000 -1.00000 -7.56223 -3.58117 -3.62064 488.00000 455.59690 469.76000
734248.04167 -5.00000 -6.44098 -0.48611 -3.17403 491.00000 474.85392 474.44000
734248.08333 -8.00000 -6.05740 1.11668 -2.41369 480.00000 471.51612 469.88000
734248.12500 -11.00000 -6.74669 3.24102 -2.14044 468.00000 481.07926 468.56000
734248.16667 -11.00000 -5.99369 2.06318 -2.82051 466.00000 491.67866 466.88000
734248.20833 -8.00000 -3.44412 1.44460 -2.64027 475.00000 466.36464 468.68000
734248.25000 -7.00000 -4.25209 1.21673 -4.23765 478.00000 470.86768 458.96000
734248.29167 -8.00000 -5.95436 0.22924 -4.24707 461.00000 462.74094 449.12000
734248.33333 -6.00000 -5.49388 -0.02901 -3.73976 452.00000 466.60098 448.88000
734248.37500 -4.00000 -5.89648 -2.31996 -3.94484 444.00000 474.28362 450.68000
734248.41667 -4.00000 -5.86642 -5.95985 -3.32842 443.00000 469.52674 455.00000
734248.45833 -3.00000 -5.47682 -9.03820 -2.64519 452.00000 458.50847 459.68000
734248.50000 -3.00000 -6.12750 -9.47271 -1.74130 450.00000 485.26262 462.96000
734248.54167 -2.00000 -5.29385 -13.91868 -2.38143 445.00000 479.45157 450.04000
734248.58333 -1.00000 -4.08078 -12.41671 -2.66598 446.00000 461.38332 443.16000
734248.62500 0.00000 -3.82323 -7.59908 -0.59151 437.00000 485.54506 440.76000
734248.66667 1.00000 -3.03522 -6.63398 1.50613 435.00000 478.25208 436.56000
734248.70833 5.00000 -1.18407 -6.03369 1.87051 440.00000 467.86763 431.76000
734248.75000 6.00000 0.11706 -6.06139 0.79212 439.00000 456.54122 420.80000
734248.79167 7.00000 -1.27622 -5.27120 0.62075 438.00000 449.22716 418.60000
734248.83333 7.00000 0.00367 -5.74210 0.40944 435.00000 445.12029 421.00000
734248.87500 9.00000 -3.03429 -5.92243 1.19970 434.00000 448.82237 419.96000
734248.91667 10.00000 -2.52081 -5.82739 1.61072 437.00000 443.30007 417.96000
734248.95833 11.00000 -1.78095 -7.12779 -1.14342 438.00000 441.10865 420.12000
734249.00000 7.00000 -1.62375 -6.42966 -3.00549 435.00000 437.94566 433.92000
734249.04167 0.00000 -2.79411 -7.42599 -2.36533 432.00000 431.99609 433.60000
734249.08333 -9.00000 -4.78633 -5.02689 -2.56560 439.00000 437.79280 425.04000
734249.12500 -9.00000 -4.86984 -7.74538 -2.57636 446.00000 429.51593 422.88000
734249.16667 -10.00000 -4.33605 -8.69445 -2.73842 442.00000 443.51098 418.44000
734249.20833 -7.00000 -2.89878 -9.67396 -2.25051 439.00000 438.06477 418.56000
734249.25000 -5.00000 -4.40664 -7.61642 -1.97908 425.00000 433.15277 408.04000
734249.29167 -6.00000 -5.26641 -7.20370 -1.74360 418.00000 440.84671 398.56000
734249.33333 -7.00000 -5.28591 -7.45927 -2.91806 435.00000 425.88748 396.88000
734249.37500 -8.00000 -7.51095 -7.07943 -4.91312 432.00000 417.13307 397.12000
734249.41667 -12.00000 -8.53005 -7.01306 -6.01311 433.00000 417.80060 400.00000
734249.45833 -13.00000 -8.37955 -6.49940 -6.08394 435.00000 409.86636 392.72000
734249.50000 -15.00000 -8.71782 -6.64443 -5.14813 413.00000 398.64153 388.60000
734249.54167 -14.00000 -8.70731 -6.19860 -2.81724 416.00000 401.04573 393.60000
734249.58333 -11.00000 -8.80123 -5.48135 -2.15308 404.00000 400.69761 391.32000
734249.62500 -10.00000 -7.88786 -5.35729 -3.01451 406.00000 405.71710 380.76000
734249.66667 -8.00000 -8.03293 -6.27995 -4.23034 406.00000 388.92235 376.56000
734249.70833 -8.00000 -7.00815 -5.74027 -4.01831 414.00000 380.69437 382.16000
734249.75000 -7.00000 -6.81972 -4.85727 -3.23247 414.00000 381.78247 383.92000
734249.79167 -7.00000 -7.22116 -3.76650 -2.74951 411.00000 395.38071 381.48000
734249.83333 -5.00000 -7.62344 -3.71394 -2.22969 403.00000 393.09214 382.56000
734249.87500 -2.00000 -7.34599 -4.06127 -2.35841 417.00000 401.23261 377.76000
734249.91667 0.00000 -6.88342 -0.71521 -2.84535 415.00000 398.34149 372.00000
734249.95833 -1.00000 -7.48228 -3.67279 -3.12189 409.00000 363.47285 375.12000
734250.00000 -4.00000 -6.94182 -2.13819 -3.36787 425.00000 355.54853 379.04000
734251.58333 7.00000 -2.54047 5.92883 6.81914 399.00000 337.13383 363.04000
734251.62500 3.00000 -8.11364 5.67927 6.05054 426.00000 337.33563 361.40000
734251.66667 0.00000 -8.72731 5.89837 5.32334 442.00000 335.76691 355.36000
734251.70833 0.00000 -7.04898 4.02328 4.47962 469.00000 325.79152 353.04000
734251.75000 0.00000 -5.03120 3.28513 3.14145 471.00000 313.99725 351.92000
734251.79167 1.00000 -3.16522 5.52544 2.57147 471.00000 315.81411 350.00000
734251.83333 0.00000 -5.88613 8.36633 3.12478 462.00000 321.29273 349.48000
734251.87500 0.00000 -8.09699 6.41378 3.43877 438.00000 308.71821 344.32000
734251.91667 -1.00000 -6.33288 5.40647 4.00476 439.00000 311.91616 342.60000
734251.95833 -2.00000 -4.29563 4.16028 4.71322 456.00000 318.69335 343.96000
734252.00000 0.00000 -5.93590 -0.37762 5.38897 446.00000 319.23041 344.04000
734252.04167 -4.00000 -7.51685 -5.94710 5.71386 439.00000 332.32115 341.88000
734252.08333 -10.00000 -8.26319 -10.47921 4.71613 453.00000 369.21060 337.96000
734252.12500 -10.00000 -9.89394 -8.35361 4.99715 454.00000 380.51261 334.40000
734252.16667 -11.00000 -10.51778 -4.75987 4.90893 449.00000 372.68948 330.96000
734252.20833 -12.00000 -11.14919 -6.53313 5.20075 480.00000 356.91235 328.96000
734252.25000 -9.00000 -9.01012 -1.00603 5.67696 495.00000 377.81037 329.04000
734252.29167 -6.00000 -9.29706 -7.44161 6.15772 529.00000 381.96477 334.68000
734252.33333 -8.00000 -9.09896 -12.29547 5.95177 553.00000 374.80814 341.08000
734252.37500 -9.00000 -10.46213 -13.64622 5.81634 530.00000 377.01793 343.00000
734252.41667 -11.00000 -10.01909 -17.66498 5.85044 530.00000 353.45874 342.48000
734252.45833 -11.00000 -10.20364 -18.33380 6.20467 502.00000 356.89009 339.92000
734252.50000 -8.00000 -10.05781 -16.24639 6.67635 486.00000 377.52387 338.52000
734252.54167 -6.00000 -9.26135 -18.57964 7.40842 521.00000 383.09272 340.56000
734252.58333 -6.00000 -8.83324 -18.87815 7.53430 492.00000 396.39825 342.52000
734252.62500 -7.00000 -7.80864 -20.13721 7.34370 467.00000 419.96808 343.00000
734252.66667 -9.00000 -7.90935 -12.96773 6.14274 453.00000 406.70779 340.92000
734252.70833 -9.00000 -8.38139 -12.64142 4.97729 462.00000 396.87682 331.20000
734252.75000 -8.00000 -6.49156 -13.72011 5.04847 504.00000 369.39434 324.00000
734252.79167 -7.00000 -6.65789 -9.17576 4.51283 494.00000 391.91714 322.44000
734252.83333 -5.00000 -7.07672 -12.65984 4.04413 479.00000 393.55030 325.68000
734252.87500 -4.00000 -7.78568 -14.90073 3.06031 450.00000 444.21402 328.44000
734256.08333 -6.00000 -13.65111 -8.53398 -1.52532 341.00000 361.79713 434.04000
734256.12500 -7.00000 -12.21752 -6.11812 -6.17062 348.00000 366.61882 420.92000
734256.16667 -6.00000 -11.96660 -2.91478 -15.22197 356.00000 411.17837 422.12000
734256.20833 -6.00000 -10.85384 -6.07700 -26.91223 346.00000 362.97310 420.32000
734256.25000 -5.00000 -8.55715 -3.77628 -37.07993 379.00000 398.97384 414.44000
734256.29167 -5.00000 -3.40609 -5.07653 -40.03396 377.00000 367.65526 410.40000
734256.33333 -3.00000 -3.07544 -7.09366 -41.24535 372.00000 351.36676 411.12000
734256.37500 -3.00000 -3.56736 -6.38134 -37.11949 365.00000 353.12738 414.52000
734256.95833 -5.00000 -20.00187 -2.69830 -19.05422 479.00000 340.94720 584.64000
734257.00000 -9.00000 -23.21771 -3.69001 -19.00602 485.00000 331.41932 583.84000
734257.04167 -31.00000 -31.51228 -4.60688 -24.24188 501.00000 331.01977 576.88000
734257.08333 -32.00000 -34.20315 -4.10713 -25.63335 530.00000 337.82106 579.20000
734257.12500 -31.00000 -27.63523 -3.78076 -22.38711 594.00000 336.43390 581.92000
734257.16667 -25.00000 -25.91806 -5.23592 -19.14302 626.00000 329.87139 614.32000
734257.20833 -23.00000 -22.41178 -4.61493 -19.30748 649.00000 335.44805 646.00000
734257.25000 -22.00000 -21.91881 -3.26020 -20.83813 667.00000 359.85030 647.04000
734257.29167 -27.00000 -22.57116 -3.18406 -22.70297 663.00000 359.39770 646.96000
734257.33333 -23.00000 -23.43208 -1.37041 -24.38603 641.00000 347.96894 643.92000
734257.37500 -22.00000 -22.11282 -0.32357 -30.49379 621.00000 347.05244 630.04000
734257.41667 -20.00000 -24.59082 -0.32437 -31.65638 641.00000 345.92625 616.92000
734257.45833 -32.00000 -37.48166 2.37341 -30.10923 607.00000 345.03631 613.96000
734257.50000 -37.00000 -36.89514 6.18598 -30.13465 657.00000 366.96411 601.04000
734257.54167 -34.00000 -32.59457 1.05941 -29.89270 661.00000 365.64372 587.92000
