# time dst_kyoto dst_l1 dst_stb dst_pers
1440.00000 -8.00000 -10.17745 -27.72489 -19.98518
1441.00000 -25.00000 -12.87233 -27.72489 -19.98518
1442.00000 -25.00000 -12.87233 -19.24239 -17.33036
1443.00000 -12.00000 -8.93594 -12.82590 -10.13281
1444.00000 -10.00000 -8.07582 -22.06373 -7.77316
1445.00000 -4.00000 -3.80166 -22.06373 -7.77316
1446.00000 -6.00000 -6.28091 -20.09871 -24.46534
1447.00000 -6.00000 -6.28091 -14.30872 -24.46534
1448.00000 -5.00000 -2.79794 -10.15273 -12.62962
1449.00000 -5.00000 -2.79794 -13.88533 -12.62962
1450.00000 -5.00000 -3.13746 -13.88533 -13.70361
1451.00000 -5.00000 -3.13746 -13.42033 -13.70361
1452.00000 -4.00000 0.05627 -13.42033 -15.02126
1453.00000 -4.00000 1.00000 -10.48049 -15.02126
1454.00000 -4.00000 1.00000 -6.26819 -7.54449
1455.00000 -9.00000 1.00000 -19.13866 -5.19526
1456.00000 -9.00000 1.00000 -19.13866 -4.97714
1457.00000 -9.00000 1.00000 -12.02800 -1.47566
1458.00000 -12.00000 -3.02510 -8.69296 -0.45146
1459.00000 -12.00000 -3.02510 -8.69296 -0.45146
1460.00000 -10.00000 -2.21143 -7.30813 -0.31541
1461.00000 1.00000 1.00000 -7.30813 0.17781
1462.00000 1.00000 1.00000 -9.66471 0.86493
1463.00000 -6.00000 0.17400 -9.66471 -1.67865
1464.00000 -6.00000 0.17400 -6.20212 -4.20347
1465.00000 -6.00000 1.00000 -2.72538 -4.20347
1466.00000 -6.00000 1.00000 -6.63544 -0.82018
1467.00000 -5.00000 -7.43343 -6.63544 -0.82018
1468.00000 -5.00000 -7.43343 -5.08715 1.00000
1469.00000 -5.00000 0.04043 -5.08715 -0.55419
1470.00000 -5.00000 0.95709 -5.50113 -0.55419
1471.00000 -5.00000 1.00000 -7.55045 1.00000
1472.00000 -8.00000 0.13543 -7.55045 1.00000
1473.00000 -8.00000 0.13543 -1.26397 1.00000
1474.00000 -3.00000 1.00000 -3.18509 1.00000
1475.00000 -2.00000 -1.20181 -3.46443 -4.73949
1476.00000 -4.00000 -5.43775 -9.05659 -6.92326
1477.00000 -11.00000 -6.63554 -9.05659 -13.24197
1478.00000 -11.00000 -7.57162 -9.02598 -13.24197
1479.00000 -26.00000 -25.36524 -8.12301 -8.25187
1480.00000 -26.00000 -25.36524 -9.21860 -11.75576
1481.00000 -24.00000 -18.56497 -19.14732 -12.56708
1482.00000 -21.00000 -14.65761 -19.14732 -12.56708
1483.00000 -21.00000 -15.19292 -10.06221 -14.04269
1484.00000 -16.00000 -15.19292 -9.80294 -14.04269
1485.00000 -16.00000 -10.67531 -10.20821 -10.71037
1486.00000 -16.00000 -14.65422 -10.20821 -9.91776
1487.00000 -16.00000 -14.65422 -8.42295 -8.61112
1488.00000 -11.00000 -11.05702 -8.42295 -8.61112
1489.00000 -7.00000 -6.22586 -6.87629 -6.74739
1490.00000 -7.00000 -6.22586 -3.41599 -13.49689
1491.00000 -2.00000 -3.61418 -2.29710 -13.49689
1492.00000 -19.00000 -19.73770 -1.76319 -7.83342
1493.00000 -19.00000 -19.73770 -2.38817 -5.52275
1494.00000 -8.00000 -8.44204 -4.41038 -8.22153
1495.00000 -7.00000 -2.52321 -4.41038 -8.22153
1496.00000 -11.00000 -1.42163 -6.69264 -5.33936
1497.00000 -11.00000 -1.44961 -6.69264 -2.13633
1498.00000 -9.00000 -1.44961 -5.20162 -2.41548
1499.00000 -6.00000 -1.94859 -0.17326 -2.41548
1500.00000 -3.00000 -1.94859 -7.02614 -1.89497
1501.00000 -10.00000 -6.97463 -7.02614 0.23215
1502.00000 -12.00000 -6.97463 -4.34202 0.23215
1503.00000 -12.00000 -5.95404 -6.76390 0.84590
1504.00000 1.00000 1.00000 -6.76390 1.00000
1505.00000 -3.00000 1.00000 -1.35368 1.00000
1506.00000 -4.00000 0.61097 0.18396 1.00000
1507.00000 -9.00000 -4.14891 -1.70448 1.00000
1508.00000 -11.00000 -6.56387 -23.27120 1.00000
1509.00000 -11.00000 -6.56387 -23.27120 1.00000
1510.00000 -10.00000 -1.65268 -18.65461 1.00000
1511.00000 -8.00000 -1.65268 -10.21015 -0.21582
1512.00000 -8.00000 -0.86630 -9.17304 -0.21582
1513.00000 -6.00000 -0.15679 -9.17304 1.00000
1514.00000 -6.00000 -0.15679 -6.35808 1.00000
1515.00000 -6.00000 0.81306 -1.36715 1.00000
1516.00000 -4.00000 1.00000 -5.80878 1.00000
1517.00000 -4.00000 1.00000 -5.80878 1.00000
1518.00000 -2.00000 1.00000 -3.68625 1.00000
1519.00000 -10.00000 -17.04786 -1.40598 -4.20020
1520.00000 -10.00000 -17.04786 -1.48624 -4.20020
1521.00000 -17.00000 -12.97472 -1.48624 0.24604
1522.00000 -17.00000 -12.97472 -0.86264 1.00000
1523.00000 -11.00000 -5.70846 -0.86264 1.00000
1524.00000 -3.00000 -0.91894 -4.87474 1.00000
1525.00000 -4.00000 -0.36206 -4.87474 1.00000
1526.00000 -5.00000 -3.37426 -2.48612 1.00000
1527.00000 -6.00000 -3.37426 1.00000 1.00000
1528.00000 -6.00000 -1.58014 0.77249 1.00000
1529.00000 -3.00000 1.00000 0.77249 1.00000
1530.00000 0.00000 1.00000 -5.17944 0.19874
1531.00000 -17.00000 -15.03090 -16.93738 -8.39205
1532.00000 -21.00000 -15.03090 -16.93738 -8.39205
1533.00000 -21.00000 -13.07960 -1.30664 -10.87282
1534.00000 -12.00000 -6.62384 -1.70581 -10.87282
1535.00000 -7.00000 -6.62384 -2.49024 -6.88456
1536.00000 -7.00000 -4.70094 -2.49024 -8.80418
1537.00000 -6.00000 -5.38648 0.10466 -10.34769
1538.00000 -6.00000 -6.17468 0.30859 -10.34769
1539.00000 -6.00000 -6.17468 -9.96733 -3.50872
1540.00000 0.00000 -0.68690 -16.27622 -2.44798
1541.00000 1.00000 -0.68690 -16.27622 0.55332
1542.00000 -2.00000 1.00000 -7.12599 -8.41550
1543.00000 -2.00000 1.00000 -7.87731 -13.71412
1544.00000 1.00000 1.00000 -7.87731 -13.71412
1545.00000 1.00000 1.00000 -3.96914 0.24554
1546.00000 1.00000 1.00000 -0.71430 1.00000
1547.00000 1.00000 1.00000 -0.71430 1.00000
1548.00000 1.00000 -1.28746 0.79841 1.00000
1549.00000 1.00000 -1.28746 1.00000 0.79713
1550.00000 0.00000 1.00000 1.00000 0.79713
1551.00000 -8.00000 -3.02835 1.00000 -2.01809
1552.00000 -8.00000 -3.02835 0.97267 -3.20624
1553.00000 -3.00000 1.00000 0.97267 -3.20624
1554.00000 1.00000 1.00000 1.00000 1.00000
1555.00000 1.00000 1.00000 1.00000 1.00000
1556.00000 1.00000 1.00000 1.00000 1.00000
1557.00000 0.00000 1.00000 1.00000 1.00000
1558.00000 -1.00000 1.00000 -2.33924 -1.02879
1559.00000 -1.00000 1.00000 -6.21618 -1.48353
1560.00000 0.00000 1.00000 -6.21618 -3.12379
1561.00000 0.00000 1.00000 -4.81860 -3.12379
1562.00000 0.00000 1.00000 1.00000 1.00000
1563.00000 -1.00000 -0.43373 1.00000 1.00000
1564.00000 -3.00000 -0.43373 1.00000 1.00000
1565.00000 -3.00000 1.00000 -0.53988 1.00000
1566.00000 -1.00000 1.00000 -0.53988 1.00000
1567.00000 -14.00000 0.69925 1.00000 -11.93909
1568.00000 -14.00000 -0.69369 -15.21049 -11.93909
1569.00000 -14.00000 -7.26249 -24.64197 -9.44010
1570.00000 -14.00000 -8.81986 -24.64197 -9.59504
1571.00000 -14.00000 -8.81986 -6.20573 -9.59504
1572.00000 -9.00000 -3.96303 -5.24648 -0.43207
1573.00000 -28.00000 -38.96124 -5.24648 0.50060
1574.00000 -28.00000 -38.96124 -3.66685 0.50060
1575.00000 -19.00000 -17.65709 -5.30453 1.00000
1576.00000 -23.00000 -10.16633 -5.30453 1.00000
1577.00000 -23.00000 -10.16633 -5.02952 -12.75005
1578.00000 -17.00000 -10.06309 -2.77605 -12.75005
1579.00000 -14.00000 -3.24198 -2.77605 -3.58766
1580.00000 -14.00000 -7.92004 -0.66818 -4.21846
1581.00000 -12.00000 -7.92004 -0.60416 -4.21846
1582.00000 -12.00000 -5.06760 0.97887 -2.26294
1583.00000 -7.00000 0.21322 0.97887 -2.52318
1584.00000 -7.00000 -1.52280 -3.31818 -3.89723
1585.00000 -12.00000 -2.34244 -3.42731 -3.89723
1586.00000 -12.00000 -5.61657 -6.22155 0.90080
1587.00000 -12.00000 -5.61657 -6.22155 1.00000
1588.00000 -12.00000 -7.43462 -2.83706 1.00000
1589.00000 -16.00000 -10.72715 -2.43850 1.00000
1590.00000 -16.00000 -10.72715 -8.34157 1.00000
1591.00000 -15.00000 -7.20552 -8.34157 1.00000
1592.00000 -6.00000 -5.48678 -3.92607 1.00000
1593.00000 -6.00000 -5.48678 -0.41928 1.00000
1594.00000 -6.00000 -5.01673 -9.86958 1.00000
1595.00000 -6.00000 -5.01673 -9.86958 1.00000
1596.00000 -4.00000 -2.78759 -2.66975 -0.29543
1597.00000 -4.00000 -2.78759 -2.52259 -0.29543
1598.00000 0.00000 -1.89748 -2.52259 1.00000
1599.00000 -2.00000 -0.83283 -9.26859 1.00000
1600.00000 -25.00000 -16.65628 -9.26859 1.00000
1601.00000 -25.00000 -16.65628 -8.30765 1.00000
1602.00000 -15.00000 -7.63332 -2.21729 1.00000
1603.00000 -14.00000 -7.07015 -1.10812 1.00000
1604.00000 -12.00000 -7.07015 -2.19319 1.00000
1605.00000 -11.00000 -6.68394 -2.25186 1.00000
1606.00000 -9.00000 -5.56206 -2.25186 1.00000
1607.00000 -7.00000 -4.00728 -1.64260 1.00000
1608.00000 -5.00000 -2.23168 -1.30875 1.00000
1609.00000 0.00000 1.00000 1.00000 1.00000
1610.00000 -1.00000 1.00000 1.00000 1.00000
1611.00000 -1.00000 1.00000 1.00000 1.00000
1612.00000 -83.00000 -45.42019 -37.72241 1.00000
1613.00000 -83.00000 -62.08326 -54.37695 1.00000
1614.00000 -81.00000 -62.08326 -54.37695 -7.42285
1615.00000 -55.00000 -35.05456 -36.90081 -9.53112
1616.00000 -33.00000 -24.55909 -26.00040 -9.53112
1617.00000 -25.00000 -18.68015 -23.79564 -25.35464
1618.00000 -23.00000 -17.23852 -22.13477 -50.22270
1619.00000 -17.00000 -13.85640 -15.70550 -50.22270
1620.00000 -13.00000 -10.25105 -14.93638 -21.97143
1621.00000 -18.00000 -9.62073 -13.10631 -15.30451
1622.00000 -18.00000 -9.62073 -7.29717 -15.30451
1623.00000 -15.00000 -9.50358 -7.34315 -14.24476
1624.00000 -15.00000 -9.26446 -7.34315 -10.67729
1625.00000 -14.00000 -5.75919 -7.25055 -10.21544
1626.00000 -14.00000 -4.37285 -4.48451 -6.89550
1627.00000 -9.00000 -4.37285 -4.33973 -6.63143
1628.00000 -11.00000 -10.94400 -1.59515 -11.92421
1629.00000 -14.00000 -12.17727 -1.33530 -11.92421
1630.00000 -14.00000 -12.17727 0.98018 -8.21785
1631.00000 -9.00000 -6.73102 1.00000 -1.75309
1632.00000 -7.00000 -2.82601 1.00000 -1.32984
1633.00000 -7.00000 -2.82601 1.00000 -4.47175
1634.00000 -18.00000 -6.91955 -17.71625 -7.99062
1635.00000 -18.00000 -6.91955 -26.83557 -7.99062
1636.00000 -12.00000 -8.62941 -26.83557 -14.02277
1637.00000 -20.00000 -8.62941 -18.34224 -14.02277
1638.00000 -36.00000 -20.94866 -12.67628 -10.49179
1639.00000 -36.00000 -20.94866 -11.12978 -6.46708
1640.00000 -15.00000 -11.47351 -6.86306 -6.54408
1641.00000 -17.00000 -10.31680 -6.74250 -6.54408
1642.00000 -17.00000 -10.31680 -6.74250 -4.54972
1643.00000 -15.00000 -9.42519 -5.16921 -4.54972
1644.00000 -21.00000 -13.97615 -25.18466 -10.61909
1645.00000 -21.00000 -13.97615 -25.18466 -10.61909
1646.00000 -6.00000 -4.41974 -18.30656 -10.02071
1647.00000 -12.00000 -8.67947 -16.25147 -9.12716
1648.00000 -12.00000 -8.67947 -16.25147 -8.26623
1649.00000 -13.00000 -7.21667 -13.75022 -6.17471
1650.00000 -13.00000 -7.18543 -12.28176 -5.28250
1651.00000 -13.00000 -7.19405 -11.62470 -3.66744
1652.00000 -13.00000 -7.19405 -10.16808 -0.56895
1653.00000 -7.00000 -6.23539 -10.16808 1.00000
1654.00000 -7.00000 -4.21713 -9.61897 1.00000
1655.00000 -7.00000 -2.69995 -5.48753 1.00000
1656.00000 -6.00000 -1.37053 -4.28146 -20.61135
1657.00000 -6.00000 -0.33124 -2.49684 -20.61135
1658.00000 -4.00000 -0.74237 -13.80780 -62.81160
1659.00000 -4.00000 -0.74237 -13.80780 -62.81160
1660.00000 -26.00000 -34.05801 -13.74324 -41.96710
1661.00000 -26.00000 -34.05801 -14.43751 -26.71420
1662.00000 -18.00000 -20.53135 -14.43751 -19.90852
1663.00000 -16.00000 -10.04854 -12.66677 -18.49716
1664.00000 -17.00000 -18.78906 -12.66677 -18.08918
1665.00000 -17.00000 -19.01046 -9.86862 -18.08918
1666.00000 -14.00000 -19.01046 -11.13275 -16.63264
1667.00000 -14.00000 -12.85245 -11.13275 -13.83903
1668.00000 -14.00000 -12.85245 -9.46880 -11.99389
1669.00000 -10.00000 -10.79454 -8.45721 -9.90291
1670.00000 -10.00000 -9.29368 -8.45721 -9.90291
1671.00000 -8.00000 -5.75108 -5.85184 -9.74990
1672.00000 -8.00000 -5.54876 -5.44001 -8.70657
1673.00000 -21.00000 -12.28284 -4.86207 -5.69112
1674.00000 -21.00000 -12.28284 -4.86207 -3.99788
1675.00000 -11.00000 -8.34719 -3.59639 -3.47770
1676.00000 -15.00000 -12.44337 -4.50551 -10.23573
1677.00000 -15.00000 -12.44337 -5.52765 -10.95315
1678.00000 -14.00000 -11.06252 -5.52765 -10.95315
1679.00000 -25.00000 -14.87578 -14.18829 -5.18207
1680.00000 -29.00000 -32.15634 -18.12656 -6.10461
1681.00000 -29.00000 -32.15634 -18.12656 -6.10461
1682.00000 -26.00000 -30.18698 -13.27144 -6.38045
1683.00000 -12.00000 -14.77896 -7.70599 -8.28017
1684.00000 -10.00000 -13.92491 -7.40786 -19.87079
1685.00000 -10.00000 -13.92491 -15.30223 -19.87079
1686.00000 -8.00000 -11.16468 -15.30223 -13.13072
1687.00000 -8.00000 -11.16468 -8.09170 -8.66539
1688.00000 -8.00000 -8.80374 -9.66631 -15.35897
1689.00000 -9.00000 -6.84633 -9.66631 -15.35897
1690.00000 -9.00000 -2.83536 -7.46760 -11.13664
1691.00000 -6.00000 -1.82831 -5.80508 -10.41411
1692.00000 -6.00000 -2.89169 -3.10775 -3.99428
1693.00000 -6.00000 -2.89169 -3.78293 -5.42209
1694.00000 -6.00000 1.00000 -3.78293 -7.74219
1695.00000 -5.00000 1.00000 -1.18663 -7.74219
1696.00000 -5.00000 1.00000 -0.13002 -7.46850
1697.00000 -2.00000 1.00000 0.32998 -5.44794
1698.00000 -6.00000 0.57932 -12.26279 -5.38276
1699.00000 -7.00000 -15.55020 -12.26279 -5.28727
1700.00000 -14.00000 -17.05089 -4.77979 -5.28727
1701.00000 -14.00000 -17.05089 -0.89309 -3.28726
1702.00000 -13.00000 -5.84947 -4.17042 -1.63228
1703.00000 -14.00000 -8.17922 -27.11873 -1.07503
1704.00000 -14.00000 -15.05074 -27.11873 -0.41904
1705.00000 -14.00000 -15.05074 -9.56097 -36.54473
1706.00000 -15.00000 -14.56874 -10.53532 -36.54473
1707.00000 -15.00000 -14.56874 -17.49358 -23.46465
1708.00000 -11.00000 -13.45487 -17.49358 -9.25031
1709.00000 -11.00000 -13.45487 -9.36007 -14.08937
1710.00000 -10.00000 -10.48423 -6.07670 -16.18451
1711.00000 -6.00000 -9.27815 -11.05204 -16.18451
1712.00000 -6.00000 -8.58548 -19.34356 -11.44013
1713.00000 -6.00000 -8.97244 -19.34356 -11.44013
1714.00000 -6.00000 -8.97244 -14.36725 -10.96588
1715.00000 -5.00000 -0.83094 -11.78744 -7.94463
1716.00000 -22.00000 -11.56984 -6.58659 -5.20216
1717.00000 -22.00000 -11.56984 -6.90339 -5.20216
1718.00000 -17.00000 -10.98998 -6.90339 -9.12896
1719.00000 -12.00000 -7.45557 -5.39948 -11.65307
1720.00000 -12.00000 -6.97060 -3.83392 -11.65307
1721.00000 -8.00000 -5.38931 -4.73060 -12.00556
1722.00000 -8.00000 -4.72157 -4.73060 -14.39251
1723.00000 -6.00000 -3.35763 -3.12078 -14.39251
1724.00000 0.00000 0.46708 -2.29866 -9.00507
1725.00000 1.00000 0.46708 0.20126 -0.85205
1726.00000 1.00000 1.00000 1.00000 -0.60417
1727.00000 1.00000 1.00000 1.00000 -29.10756
1728.00000 -16.00000 -7.68532 -0.29901 -29.10756
1729.00000 -16.00000 -7.68532 -10.89856 -25.12450
1730.00000 -12.00000 -24.65980 -16.20762 -13.63360
1731.00000 -13.00000 -24.65980 -16.20762 -12.31930
1732.00000 -13.00000 -15.73558 -3.48196 -12.31930
1733.00000 -7.00000 -10.03876 -5.76118 -9.79287
1734.00000 -7.00000 -8.69496 -8.51648 -7.25650
1735.00000 -9.00000 -8.95298 -8.51648 -7.25650
1736.00000 -11.00000 -9.17368 -7.62024 -9.06522
1737.00000 -12.00000 -9.17368 -11.34555 -9.06522
1738.00000 -12.00000 -8.82677 -11.34555 -7.33714
1739.00000 -3.00000 -5.53087 -4.79114 -5.32683
1740.00000 0.00000 0.30108 -2.60691 -0.92779
1741.00000 1.00000 1.00000 -2.31026 -1.34507
1742.00000 -2.00000 -0.66652 -1.61510 -1.34507
1743.00000 -2.00000 -0.66652 1.00000 0.88052
1744.00000 -3.00000 -0.73891 1.00000 1.00000
1745.00000 -5.00000 -0.73891 -13.62924 1.00000
1746.00000 -5.00000 -0.08208 -13.62924 -14.88322
1747.00000 -4.00000 0.59457 1.00000 -16.04257
1748.00000 -6.00000 -5.91320 -0.69882 -16.04257
1749.00000 -6.00000 -5.91320 -0.69882 -5.22040
1750.00000 -6.00000 -5.38874 -40.66814 -11.62770
1751.00000 -3.00000 -3.29909 -40.66814 -16.74521
1752.00000 -7.00000 -0.66974 -33.85501 -16.74521
1753.00000 -7.00000 -0.66974 -15.93476 -12.06558
1754.00000 -3.00000 0.04233 -8.64470 -8.11949
1755.00000 -3.00000 -2.73632 -8.84197 -11.17634
1756.00000 -3.00000 -3.88268 -8.84197 -11.17634
1757.00000 -3.00000 -3.88268 -8.08411 -11.14732
1758.00000 -2.00000 -0.80558 -7.79934 -11.14732
1759.00000 -1.00000 -2.12715 -7.26875 -7.67420
1760.00000 -9.00000 -2.28902 -4.98594 -7.67420
1761.00000 -9.00000 -2.28902 -4.47228 -7.40106
1762.00000 -4.00000 -0.53940 -3.87517 -7.40106
1763.00000 -4.00000 -1.33490 -3.56005 -7.35727
1764.00000 -3.00000 -1.33490 -5.88924 -7.64713
1765.00000 1.00000 0.19367 -5.88924 -7.64713
1766.00000 -1.00000 1.00000 -5.55923 -5.28569
1767.00000 -1.00000 1.00000 -2.02266 -5.21383
1768.00000 -3.00000 1.00000 -0.29563 -3.65735
1769.00000 -3.00000 1.00000 -0.29563 -3.47615
1770.00000 -3.00000 -2.85694 0.26409 -2.00014
1771.00000 -21.00000 -18.91876 1.00000 1.00000
1772.00000 -47.00000 -42.34270 1.00000 1.00000
1773.00000 -47.00000 -42.34270 0.22583 1.00000
1774.00000 -30.00000 -26.26233 -0.47750 1.00000
1775.00000 -22.00000 -17.26061 -0.47750 0.49916
1776.00000 -29.00000 -21.53432 -0.04044 -4.91656
1777.00000 -29.00000 -22.51653 -5.81258 -22.65536
1778.00000 -27.00000 -22.51653 -8.52139 -22.65536
1779.00000 -17.00000 -20.37107 -8.52139 -19.52839
1780.00000 -17.00000 -16.72754 -1.96005 -14.68057
1781.00000 -16.00000 -15.19767 -0.32111 -7.66233
1782.00000 -17.00000 -17.22860 1.00000 -6.84105
1783.00000 -17.00000 -17.22860 1.00000 -7.23118
1784.00000 -34.00000 -32.29009 1.00000 -7.23118
1785.00000 -34.00000 -32.29009 0.07020 -3.14756
1786.00000 -23.00000 -20.45369 -1.00716 -1.14581
1787.00000 -14.00000 -13.77771 -1.42075 1.00000
1788.00000 -14.00000 -13.77771 -1.42075 1.00000
1789.00000 -14.00000 -9.77681 -0.62955 0.73313
1790.00000 -10.00000 -7.73331 -2.57489 0.73313
1791.00000 -9.00000 -7.73331 -2.57489 1.00000
1792.00000 -8.00000 -7.11450 -1.14713 1.00000
1793.00000 -8.00000 -3.21690 1.00000 1.00000
1794.00000 1.00000 1.00000 1.00000 1.00000
1795.00000 0.00000 1.00000 1.00000 -3.58318
1796.00000 0.00000 1.00000 1.00000 -4.45917
1797.00000 1.00000 1.00000 1.00000 -4.45917
1798.00000 1.00000 1.00000 1.00000 -2.76671
1799.00000 1.00000 1.00000 1.00000 -0.51554
1800.00000 -14.00000 -18.41552 -5.32318 1.00000
1801.00000 -22.00000 -19.04908 -5.32318 1.00000
1802.00000 -22.00000 -19.04908 -4.41204 0.83816
1803.00000 -11.00000 -2.15278 -1.66210 -1.83165
1804.00000 -9.00000 -1.73820 -1.66210 -1.83165
1805.00000 -9.00000 -2.67188 -0.64599 0.83449
1806.00000 -5.00000 -2.67188 1.00000 1.00000
1807.00000 -6.00000 -2.97288 1.00000 1.00000
1808.00000 -6.00000 -3.39923 1.00000 1.00000
1809.00000 -2.00000 -3.39923 1.00000 1.00000
1810.00000 -17.00000 -7.52511 1.00000 0.75233
1811.00000 -18.00000 -8.26319 -0.64895 0.75233
1812.00000 -18.00000 -8.26319 -1.58693 1.00000
1813.00000 -12.00000 -8.87637 -1.58693 1.00000
1814.00000 -10.00000 -8.87637 -0.15791 1.00000
1815.00000 -10.00000 -6.96054 0.47065 1.00000
1816.00000 -5.00000 -4.13165 -0.38491 -12.58398
1817.00000 -3.00000 -4.45584 -0.72075 -26.59115
1818.00000 -9.00000 -7.57290 -13.76776 -33.96174
1819.00000 -9.00000 -7.57290 -13.76776 -33.96174
1820.00000 -5.00000 -5.33765 -10.73551 -11.87368
1821.00000 -6.00000 -8.57496 -11.05867 -11.01555
1822.00000 -12.00000 -9.33448 -11.05867 -14.94784
1823.00000 -12.00000 -9.33448 -10.95031 -15.28214
1824.00000 -7.00000 -8.78708 -10.95031 -15.28214
1825.00000 -7.00000 -7.81482 -10.78866 -11.95032
1826.00000 -6.00000 -5.14834 -7.71428 -11.64273
1827.00000 -6.00000 -4.62863 -5.41381 -11.64273
1828.00000 -3.00000 -2.41873 -4.78839 -12.48517
1829.00000 -17.00000 -16.24470 -7.79435 -12.48517
1830.00000 -23.00000 -22.01828 -7.79435 -25.53724
1831.00000 -25.00000 -24.21941 -6.88323 -25.53724
1832.00000 -25.00000 -24.21941 -0.16538 -14.93430
1833.00000 -13.00000 -8.79722 -4.23909 -9.38787
1834.00000 -8.00000 -3.64837 -4.46518 -9.38787
1835.00000 -8.00000 -8.40798 -4.46518 -8.24535
1836.00000 -10.00000 -8.63517 -1.36293 -4.42414
1837.00000 -10.00000 -8.63517 1.00000 -4.42414
1838.00000 -2.00000 -5.97577 1.00000 -3.54377
1839.00000 -1.00000 -0.92696 -3.47659 -1.14359
1840.00000 0.00000 1.00000 -3.47659 1.00000
1841.00000 1.00000 0.84088 -4.08371 1.00000
1842.00000 0.00000 0.84088 -4.08371 1.00000
1843.00000 0.00000 1.00000 -1.29996 1.00000
1844.00000 1.00000 1.00000 0.67577 1.00000
1845.00000 1.00000 1.00000 0.60201 1.00000
1846.00000 -4.00000 -1.10882 0.60201 -9.68466
1847.00000 -11.00000 -1.10882 -2.16898 -9.68466
1848.00000 -11.00000 -0.31450 -2.16898 -3.97858
1849.00000 -2.00000 1.00000 -1.84723 -0.96723
1850.00000 -4.00000 1.00000 1.00000 1.00000
1851.00000 -4.00000 1.00000 1.00000 1.00000
1852.00000 -2.00000 1.00000 1.00000 1.00000
1853.00000 -2.00000 1.00000 1.00000 0.62689
1854.00000 1.00000 1.00000 1.00000 0.62689
1855.00000 1.00000 1.00000 1.00000 0.90174
1856.00000 1.00000 1.00000 1.00000 0.90174
1857.00000 1.00000 1.00000 1.00000 1.00000
1858.00000 -12.00000 -14.37223 -10.17380 -3.40354
1859.00000 -12.00000 -14.37223 -10.17380 -3.40354
1860.00000 -2.00000 -4.77419 1.00000 -2.27652
1861.00000 1.00000 1.00000 1.00000 0.94882
1862.00000 -5.00000 -4.43093 -1.37204 -1.90832
1863.00000 -5.00000 -4.43093 -1.37204 -2.53417
1864.00000 -6.00000 -3.01385 -1.42387 -2.53417
1865.00000 -6.00000 -3.01385 -1.42387 -0.98118
1866.00000 -3.00000 -1.18600 -7.77845 -1.44129
1867.00000 -3.00000 -0.95650 -7.77845 -3.73967
1868.00000 -1.00000 0.26533 -7.43806 -5.01191
1869.00000 -2.00000 0.26533 -4.81417 -5.01191
1870.00000 -2.00000 0.84907 -2.68869 -1.84658
1871.00000 -1.00000 -0.77888 -2.39658 -1.84658
1872.00000 0.00000 -0.77888 -1.62885 -0.68783
1873.00000 -1.00000 0.76942 -1.35190 0.22459
1874.00000 -2.00000 0.76942 -0.36556 -9.58504
1875.00000 -4.00000 1.00000 0.92949 -12.51519
1876.00000 -4.00000 1.00000 1.00000 -12.51519
1877.00000 -5.00000 1.00000 1.00000 -20.36486
1878.00000 -8.00000 -3.96593 1.00000 -20.36486
1879.00000 -8.00000 -3.96593 1.00000 -13.23709
1880.00000 -6.00000 -3.69775 -2.84478 -3.40297
1881.00000 -4.00000 1.00000 -13.53541 -1.02087
1882.00000 -8.00000 -3.30322 -13.53541 -1.61525
1883.00000 -8.00000 -3.30322 -4.98608 -1.61525
1884.00000 -6.00000 -3.27521 -2.12607 -5.17992
1885.00000 -7.00000 -2.88455 0.74563 -5.67463
1886.00000 -7.00000 -2.88455 -2.33606 -5.67463
1887.00000 -2.00000 0.60092 -2.33606 -3.11552
1888.00000 -3.00000 0.91617 -0.56509 1.00000
1889.00000 -3.00000 0.91617 -3.82561 1.00000
1890.00000 1.00000 1.00000 -9.32172 1.00000
1891.00000 1.00000 1.00000 -9.32172 1.00000
1892.00000 1.00000 1.00000 -4.79754 1.00000
1893.00000 1.00000 1.00000 0.35994 1.00000
1894.00000 -1.00000 1.00000 -0.57923 1.00000
1895.00000 -3.00000 1.00000 -15.45471 1.00000
1896.00000 -5.00000 1.00000 -15.45471 1.00000
1897.00000 -7.00000 1.00000 -14.10451 1.00000
1898.00000 -7.00000 1.00000 1.00000 1.00000
1899.00000 -6.00000 -0.31137 1.00000 1.00000
1900.00000 -9.00000 -6.90763 -8.41520 1.00000
1901.00000 -9.00000 -6.90763 -9.89328 1.00000
1902.00000 -4.00000 1.00000 -9.89328 1.00000
1903.00000 -5.00000 1.00000 -2.28672 1.00000
1904.00000 -5.00000 1.00000 -0.66204 -11.56826
1905.00000 -3.00000 1.00000 -0.66204 -11.56826
1906.00000 1.00000 1.00000 -5.92993 -10.53238
1907.00000 -6.00000 -2.18297 -20.43968 1.00000
1908.00000 -6.00000 -2.61770 -20.43968 -2.41579
1909.00000 -4.00000 -2.61770 -11.35172 -2.41579
1910.00000 -6.00000 -4.24265 -8.25255 -1.35970
1911.00000 -11.00000 -8.79843 -12.34183 -1.35970
1912.00000 -13.00000 -8.79843 -12.70821 -0.13521
1913.00000 -13.00000 -8.01254 -12.70821 -0.13521
1914.00000 -11.00000 -4.60813 -8.85535 1.00000
1915.00000 -9.00000 -4.56886 -11.68458 1.00000
1916.00000 -9.00000 -2.88820 -11.68458 1.00000
1917.00000 -9.00000 -2.88820 -10.20796 1.00000
1918.00000 -5.00000 -2.03260 -10.20796 1.00000
