# time dst_kyoto dst_l1 dst_stb dst_pers v_l1 v_stb v_pers
733768.83333 3.00000 0.44195 2.12905 -5.67463 343.00000 337.68923 288.24000
733768.87500 4.00000 0.70714 2.07056 -4.49893 343.00000 336.60457 282.00000
733768.91667 4.00000 0.71764 4.20085 -2.64410 346.00000 329.00001 283.04000
733768.95833 4.00000 1.48509 3.58653 -2.43933 346.00000 325.02902 281.40000
733769.00000 4.00000 2.88730 3.26811 -3.03845 356.00000 329.44842 279.00000
733769.04167 3.00000 2.86660 2.78487 -2.97026 353.00000 333.06595 279.00000
733769.08333 2.00000 1.78811 1.58819 -3.11552 337.00000 323.53630 277.44000
733769.12500 2.00000 1.43841 0.17806 -2.25651 335.00000 314.36341 276.00000
733769.16667 2.00000 1.18449 -0.89513 -0.24021 331.00000 306.57061 274.96000
733769.20833 3.00000 1.89267 -0.75423 1.32606 341.00000 305.39941 275.04000
733769.25000 3.00000 1.46331 -1.59000 2.34857 338.00000 306.74810 276.00000
733769.29167 3.00000 1.66891 -0.23205 2.65237 341.00000 307.50316 273.40000
733769.33333 4.00000 0.70683 -0.04255 2.52083 342.00000 312.68272 270.48000
733769.37500 1.00000 1.01328 0.41198 1.90354 350.00000 304.48290 270.00000
733769.41667 -1.00000 0.60092 1.36646 1.74970 337.00000 314.62921 269.48000
733769.45833 1.00000 1.29020 1.19686 1.68873 345.00000 316.12737 269.00000
733769.50000 1.00000 1.90576 1.64238 1.52409 340.00000 317.35388 269.00000
733769.54167 2.00000 2.83709 0.43198 1.20654 345.00000 309.17517 267.44000
733769.58333 2.00000 2.63523 0.92566 1.51900 339.00000 311.12594 266.52000
733769.62500 4.00000 2.44184 0.86588 2.79626 337.00000 304.26511 269.08000
733769.66667 2.00000 2.05157 0.23360 3.32009 327.00000 302.55389 268.92000
733769.70833 -1.00000 2.07924 0.22379 3.96518 331.00000 297.42471 267.00000
733769.75000 1.00000 3.25675 0.35864 4.62833 346.00000 304.37130 268.56000
733769.79167 3.00000 2.61011 0.27430 4.76296 332.00000 306.10237 267.40000
733769.83333 0.00000 3.26428 1.02423 4.99347 331.00000 301.32409 265.00000
733769.87500 2.00000 3.47114 1.30007 5.46798 333.00000 298.18281 265.00000
733769.91667 1.00000 3.57189 1.33268 5.50917 333.00000 297.12833 264.48000
733769.95833 1.00000 2.20209 0.87967 5.74695 327.00000 299.06951 264.00000
733770.00000 0.00000 2.13904 1.06121 6.14154 328.00000 303.57989 263.48000
733770.04167 -2.00000 1.35096 1.97861 6.44464 324.00000 300.11498 263.00000
733770.08333 -2.00000 0.91617 1.91608 6.35777 317.00000 297.84525 263.00000
733770.12500 -1.00000 1.82669 1.92230 6.04998 322.00000 300.72744 262.48000
733770.16667 -1.00000 2.49943 2.00395 5.74408 328.00000 304.56794 260.96000
733770.20833 -2.00000 1.50935 1.92807 5.36177 321.00000 299.57122 260.00000
733770.25000 -3.00000 1.17134 2.21908 5.42693 322.00000 298.43114 262.08000
733770.29167 -2.00000 1.26310 2.24649 6.29080 328.00000 299.22863 269.20000
733770.33333 1.00000 1.19644 1.56257 7.12834 320.00000 298.59450 269.32000
733770.37500 3.00000 2.10720 2.16515 7.60411 321.00000 296.76559 266.04000
733770.41667 3.00000 2.97441 1.69684 8.04353 324.00000 295.59377 268.04000
733770.45833 3.00000 3.46387 1.03212 7.25420 326.00000 298.14711 270.56000
733770.50000 1.00000 3.58599 3.13311 6.87073 324.00000 310.37995 274.08000
733770.54167 0.00000 3.28496 1.98162 7.10309 322.00000 308.44823 277.56000
733770.58333 2.00000 3.05119 3.83993 8.53500 314.00000 317.18235 280.04000
733770.62500 3.00000 2.41285 4.66114 10.19076 302.00000 321.27391 279.96000
733770.66667 2.00000 3.12677 3.48007 9.67087 299.00000 320.06122 280.04000
733770.70833 3.00000 3.76704 1.82950 9.97015 301.00000 322.53126 280.48000
733770.75000 4.00000 3.79477 -0.96274 10.19114 301.00000 320.45881 280.00000
733770.79167 4.00000 4.13448 -2.11935 9.12506 296.00000 321.18719 277.92000
733770.83333 4.00000 4.45089 -2.91272 8.24134 288.00000 319.28565 276.00000
733770.87500 4.00000 3.65234 -1.52127 8.04661 285.00000 331.83664 277.56000
733770.91667 4.00000 3.63648 0.76476 8.10159 285.00000 337.31123 277.96000
733770.95833 5.00000 3.15899 -1.11757 8.14986 280.00000 320.22457 279.60000
733771.00000 5.00000 3.15662 -0.83052 9.10653 282.00000 316.03639 280.96000
733771.04167 4.00000 4.93918 -0.45682 10.03715 288.00000 315.25065 277.92000
733771.08333 3.00000 5.20783 0.46579 9.41065 289.00000 316.55402 274.44000
733771.12500 1.00000 4.40633 1.58476 7.46952 282.00000 319.01815 268.84000
733771.16667 2.00000 2.92886 1.36079 6.88116 272.00000 318.95155 264.48000
733771.20833 4.00000 2.02698 0.37292 7.50583 271.00000 321.58457 266.08000
733771.25000 5.00000 2.57129 -0.45581 7.71770 271.00000 314.43147 268.00000
733771.29167 6.00000 2.41718 -2.84660 6.80511 271.00000 314.86507 264.36000
733771.33333 6.00000 3.66981 -5.53659 5.19475 274.00000 314.71885 258.92000
733771.37500 7.00000 5.16520 -6.49978 4.53927 277.00000 314.57113 255.44000
733771.41667 7.00000 5.24215 -8.18537 4.26681 278.00000 314.42291 254.00000
733771.45833 5.00000 4.77201 -8.53635 4.22226 277.00000 314.27669 254.00000
733771.50000 4.00000 4.95188 -6.95952 4.51151 278.00000 314.13047 255.04000
733771.54167 4.00000 5.63357 -4.86361 4.59179 277.00000 313.98425 255.48000
733771.58333 4.00000 6.24943 -3.70497 4.55128 280.00000 313.83803 252.92000
733771.62500 4.00000 7.28496 -4.08930 4.64441 282.00000 313.69181 253.08000
733771.66667 4.00000 7.82973 -3.53110 3.83828 281.00000 313.54559 253.96000
733771.70833 4.00000 8.21596 -4.31415 3.41006 278.00000 313.39937 253.52000
733771.75000 5.00000 8.04364 -3.60716 3.45237 275.00000 313.25315 254.52000
733771.79167 8.00000 9.07181 -2.77033 3.64965 275.00000 313.10693 255.00000
733771.83333 8.00000 10.83006 -0.57502 5.02224 279.00000 314.29890 251.88000
733771.87500 11.00000 10.94665 0.45620 6.03888 278.00000 315.02241 250.04000
733771.91667 11.00000 10.37084 0.51192 6.34515 278.00000 307.53968 251.00000
733771.95833 11.00000 10.79714 1.51265 6.02697 285.00000 307.31534 251.52000
733772.00000 11.00000 12.09366 0.33294 6.44294 287.00000 311.33729 254.08000
733772.04167 11.00000 12.01430 1.05884 7.21943 286.00000 315.40606 255.48000
733772.08333 11.00000 11.90908 0.54871 7.56051 284.00000 313.69980 255.00000
733772.12500 11.00000 11.12783 0.74059 7.31802 279.00000 302.95753 254.48000
733772.16667 9.00000 9.37556 1.40972 6.56365 277.00000 298.73458 259.20000
733772.20833 9.00000 8.26812 1.09583 6.05352 272.00000 298.99568 266.60000
733772.25000 11.00000 8.99579 3.25669 5.83361 277.00000 307.29946 266.92000
733772.29167 11.00000 9.91582 4.10001 6.15018 279.00000 315.84007 265.52000
733772.33333 12.00000 9.23843 4.22488 5.68362 276.00000 315.99562 264.96000
733772.37500 12.00000 8.35918 4.56967 5.92900 275.00000 327.96157 262.96000
733772.41667 9.00000 8.31953 3.50769 6.98429 272.00000 332.59350 260.96000
733772.45833 6.00000 8.36264 4.30340 7.81577 275.00000 336.58399 261.56000
733772.50000 5.00000 8.10896 3.33650 8.01722 274.00000 338.41016 263.52000
733772.54167 7.00000 8.39358 1.77424 8.27588 272.00000 337.56327 262.44000
733772.58333 10.00000 8.99862 1.74190 8.73629 276.00000 331.81746 261.52000
733772.62500 9.00000 8.44390 2.59048 9.26943 278.00000 331.35212 260.44000
733772.66667 6.00000 8.16623 2.09609 9.14667 275.00000 332.13719 259.00000
733772.70833 4.00000 5.68320 1.98467 8.65887 273.00000 332.27458 257.44000
733772.75000 3.00000 4.73682 2.27197 8.35960 288.00000 333.12824 255.48000
733772.79167 3.00000 4.44879 2.23150 8.55791 285.00000 333.98471 253.96000
733772.83333 2.00000 4.04566 1.82245 8.74632 282.00000 334.85015 250.92000
733772.87500 4.00000 4.75728 1.59001 9.05024 284.00000 335.71561 249.00000
733772.91667 5.00000 4.74831 1.87881 9.44548 284.00000 336.58107 248.48000
733772.95833 7.00000 5.20959 1.91535 9.88415 286.00000 337.44652 248.52000
733773.00000 5.00000 4.91526 2.19249 10.39013 283.00000 338.31198 249.00000
733773.04167 4.00000 5.29798 2.54566 10.97383 280.00000 339.88577 248.48000
733773.08333 4.00000 5.41618 3.01002 11.67211 280.00000 341.43831 248.00000
733773.12500 2.00000 5.55040 3.16019 12.37014 281.00000 340.71934 249.04000
733773.16667 0.00000 5.39645 3.07181 12.26696 282.00000 339.92854 249.48000
733773.20833 0.00000 4.80914 2.47661 11.51979 280.00000 333.71614 247.44000
733773.25000 2.00000 5.29558 2.59805 11.18461 281.00000 331.04354 244.44000
733773.29167 2.00000 5.25724 2.33023 10.74077 286.00000 323.03082 240.92000
733773.33333 2.00000 5.14252 1.78154 10.48000 293.00000 328.31420 237.96000
733773.37500 0.00000 5.50125 1.30874 10.15561 290.00000 330.20146 238.04000
733773.41667 -1.00000 5.43207 0.85654 10.26316 291.00000 326.61481 238.48000
733773.45833 1.00000 5.37507 0.98056 10.84130 289.00000 319.72926 236.44000
733773.50000 2.00000 5.66876 0.08636 11.17672 285.00000 314.22763 233.96000
733773.54167 4.00000 6.52371 0.29385 16.19529 296.00000 311.00561 243.92000
733773.58333 5.00000 7.01964 -0.00915 20.68501 289.00000 311.39378 253.48000
733773.62500 7.00000 7.70016 0.00605 19.91745 291.00000 307.32093 252.48000
733773.66667 3.00000 7.49152 -0.26163 17.51765 281.00000 308.82470 251.48000
733773.70833 6.00000 8.11101 0.13342 15.86556 285.00000 306.13853 251.52000
733773.75000 12.00000 11.90277 0.55900 16.43991 293.00000 303.87665 256.16000
733773.79167 13.00000 14.52014 0.56361 16.81885 292.00000 303.18657 258.96000
733773.83333 14.00000 15.20511 0.39300 16.28100 293.00000 302.89476 259.56000
733773.87500 14.00000 15.26734 0.44286 16.58725 294.00000 299.03295 261.00000
733773.91667 13.00000 16.59018 0.69227 15.88751 297.00000 298.59679 266.20000
733775.41667 -3.00000 2.26275 5.30535 12.62526 292.00000 288.04833 357.96000
733776.08333 4.00000 11.19247 -13.78035 9.14398 306.00000 304.95439 329.56000
733776.12500 5.00000 13.81224 -14.21147 9.04530 311.00000 308.29939 333.08000
733776.16667 2.00000 11.74209 -12.34645 8.51695 308.00000 315.62579 328.76000
733776.20833 -2.00000 9.55347 -10.82617 7.57468 302.00000 327.44717 323.00000
733776.25000 -2.00000 7.28813 -7.94104 7.25950 300.00000 334.09517 322.48000
733776.29167 -4.00000 2.00100 -5.87854 7.18537 294.00000 341.49356 324.60000
733776.33333 -3.00000 1.51290 -3.26817 6.67477 296.00000 351.25055 319.20000
733776.37500 -2.00000 1.49983 1.15192 6.38328 289.00000 363.50302 315.12000
733776.41667 -4.00000 2.80681 4.12939 5.72671 291.00000 369.68091 316.44000
733776.45833 -5.00000 4.36702 2.34382 5.43388 301.00000 357.74912 316.04000
733776.50000 -4.00000 3.55234 0.89584 5.74021 290.00000 369.84825 314.92000
733776.54167 -5.00000 3.72666 2.25281 6.33763 287.00000 387.44594 310.92000
733776.58333 -4.00000 3.85415 3.27739 6.73241 277.00000 401.28666 310.56000
733776.62500 -4.00000 4.26384 1.88533 6.86221 269.00000 384.81126 310.96000
733776.66667 -7.00000 5.40653 2.59380 7.34859 265.00000 379.49683 308.96000
733776.70833 -4.00000 4.59745 3.67393 7.59384 265.00000 381.19200 305.92000
733776.75000 -1.00000 4.77560 3.09543 7.23368 262.00000 368.89754 304.52000
733776.79167 0.00000 4.50608 3.16968 8.17281 265.00000 363.05633 311.24000
733776.83333 -1.00000 8.04091 2.83847 8.78922 273.00000 358.98588 314.92000
733776.87500 2.00000 8.06796 3.28159 8.85880 281.00000 355.59037 312.48000
733776.91667 1.00000 6.45632 4.26604 9.18964 277.00000 345.76296 312.00000
733776.95833 -1.00000 7.72972 5.00680 9.08960 307.00000 342.48651 309.92000
733777.00000 0.00000 10.20221 6.65230 8.98900 291.00000 335.56798 309.56000
733777.04167 1.00000 10.29235 7.04613 8.73878 290.00000 332.37058 310.48000
733777.08333 5.00000 10.85332 8.36876 9.46975 295.00000 327.23523 308.96000
733777.12500 4.00000 9.51315 6.90739 9.09505 304.00000 320.27727 306.96000
733777.16667 4.00000 11.08860 6.70138 7.94878 298.00000 317.47144 305.48000
733777.20833 3.00000 11.01262 5.65413 6.95166 294.00000 301.59919 305.52000
733777.25000 4.00000 11.63394 5.63923 6.73462 294.00000 302.30967 304.44000
733777.29167 5.00000 11.41508 5.43484 6.83066 294.00000 304.32030 301.96000
733777.33333 6.00000 8.38303 5.30677 6.97374 296.00000 304.38157 303.08000
733777.37500 3.00000 5.47730 6.24956 7.39810 290.00000 311.08172 308.64000
733777.41667 -1.00000 4.23406 6.12614 7.93091 285.00000 314.68236 312.00000
733777.45833 -2.00000 4.24822 4.65234 8.02503 290.00000 312.39004 312.00000
733777.50000 -2.00000 3.59144 3.67902 7.68400 290.00000 315.98258 312.00000
733777.54167 -3.00000 2.99534 0.96921 7.63305 286.00000 310.21567 310.96000
733777.58333 -3.00000 1.76912 2.75470 7.37978 285.00000 323.22793 310.00000
733777.62500 -2.00000 1.54907 3.46420 6.96916 286.00000 333.82605 309.48000
733777.66667 -4.00000 1.90640 4.03912 7.26275 282.00000 337.34664 307.44000
733777.70833 -4.00000 3.41577 4.44756 7.67174 286.00000 335.88345 304.96000
733777.75000 0.00000 4.19573 5.90060 7.42682 289.00000 343.87767 301.92000
733777.79167 0.00000 3.58465 5.42310 7.75944 289.00000 340.69457 298.44000
733777.83333 1.00000 3.47931 7.76668 8.11386 303.00000 344.64477 296.48000
733777.87500 -1.00000 3.18971 9.98910 8.54235 300.00000 348.85083 294.44000
733777.91667 -4.00000 2.98518 13.61393 8.93920 303.00000 353.98519 291.96000
733777.95833 -6.00000 4.03691 12.59898 9.35620 322.00000 353.44912 290.48000
733778.00000 -5.00000 3.15250 5.71730 8.70334 308.00000 340.48364 287.92000
733778.04167 -4.00000 2.15496 2.34641 8.06358 316.00000 346.04389 283.92000
733778.08333 -3.00000 -0.24668 4.06439 8.18631 316.00000 366.99985 281.48000
733778.12500 -5.00000 -0.31137 5.42960 8.78070 328.00000 384.89603 281.00000
733778.16667 -8.00000 -1.89813 6.92701 8.98264 324.00000 383.47898 283.60000
733778.20833 -9.00000 -6.90763 5.40325 8.69696 306.00000 372.31775 286.00000
733778.25000 -3.00000 -6.03596 4.56844 8.82043 311.00000 369.58221 284.44000
733778.29167 1.00000 -3.46314 3.67626 8.41065 315.00000 365.63164 287.16000
733778.33333 3.00000 -2.82967 2.82253 8.29107 306.00000 363.70209 289.96000
733778.37500 3.00000 -1.49194 1.71844 8.46534 314.00000 351.60227 289.52000
733778.41667 1.00000 1.11664 0.40998 8.46745 323.00000 350.21243 289.48000
733778.45833 2.00000 0.42858 -2.39561 8.12173 315.00000 355.86981 286.92000
733778.50000 -1.00000 0.60590 -4.00075 8.27496 317.00000 368.75371 285.52000
733778.54167 -1.00000 2.27066 -4.81837 8.03520 317.00000 383.36551 286.00000
733778.58333 0.00000 3.47334 -6.82134 7.30256 319.00000 385.73820 283.92000
733778.62500 -1.00000 4.75127 -7.20626 6.82993 330.00000 388.58305 278.88000
733778.66667 -4.00000 5.06556 -8.73362 6.84500 335.00000 387.92484 276.52000
733778.70833 -2.00000 4.35884 -8.43807 7.57295 333.00000 385.02797 279.08000
733778.75000 0.00000 4.68087 -6.42209 8.12476 334.00000 402.99627 278.92000
733778.79167 2.00000 5.48419 -4.02622 8.06147 329.00000 408.34450 276.48000
733778.83333 2.00000 5.02096 -3.96546 8.39839 326.00000 398.61682 273.40000
733778.87500 2.00000 5.55717 -3.11965 8.66314 330.00000 394.98884 272.04000
733778.91667 2.00000 6.82693 -1.91893 8.83695 322.00000 406.23564 275.08000
733778.95833 2.00000 8.08085 -1.39009 8.57430 319.00000 423.66195 277.52000
733779.00000 3.00000 9.59203 0.57491 8.02693 318.00000 445.20362 276.96000
733779.04167 1.00000 6.55935 1.68992 7.33688 298.00000 451.29847 276.52000
733779.08333 1.00000 7.33987 1.91373 7.06687 306.00000 455.57731 277.52000
733779.12500 1.00000 7.63581 1.58814 8.37722 304.00000 438.19662 278.52000
733779.16667 0.00000 7.26718 1.37626 8.85053 301.00000 442.13948 280.04000
733779.20833 0.00000 6.25548 -1.50491 8.94142 298.00000 425.71134 281.52000
733779.25000 0.00000 6.60657 -2.11164 9.29668 296.00000 420.52557 280.44000
733779.29167 0.00000 6.28179 -2.51826 9.18270 298.00000 418.31210 279.52000
733779.33333 3.00000 5.51274 -1.62377 9.56354 294.00000 422.13740 280.00000
733779.37500 7.00000 7.82152 -1.80600 9.52233 306.00000 417.94985 280.52000
733779.41667 7.00000 8.05113 -0.34465 9.34419 300.00000 412.02065 280.48000
733779.45833 7.00000 9.43162 0.98889 8.74906 288.00000 398.36585 278.96000
733779.50000 9.00000 9.81961 1.60343 8.59522 287.00000 396.79467 276.44000
733779.54167 8.00000 10.45371 2.79250 8.73810 288.00000 382.49403 274.48000
733779.58333 8.00000 10.69559 2.91068 9.21672 293.00000 370.03907 276.08000
733779.62500 4.00000 9.83941 2.80946 9.08019 281.00000 370.05859 276.44000
733779.66667 2.00000 10.42829 1.91866 8.49588 281.00000 372.17548 274.48000
733779.70833 1.00000 10.00036 2.49216 8.25738 281.00000 370.99978 271.92000
733779.75000 3.00000 8.90249 1.37598 8.13409 279.00000 370.00436 268.96000
733779.79167 4.00000 8.60001 0.95896 7.81994 288.00000 370.78796 268.00000
733779.83333 4.00000 8.57542 1.76675 7.53430 293.00000 385.10910 264.88000
733779.87500 2.00000 7.12651 1.37449 8.18952 287.00000 376.98644 263.56000
733779.91667 -4.00000 6.12308 1.52529 7.94397 287.00000 359.57194 260.32000
733779.95833 -5.00000 4.40761 2.06652 7.35993 286.00000 360.46449 255.48000
733780.00000 -3.00000 6.84868 1.08585 7.40806 286.00000 360.43614 255.00000
733780.04167 -2.00000 6.50822 1.34528 7.64924 286.00000 361.58494 253.44000
733780.08333 -1.00000 4.33092 0.65601 7.72924 292.00000 370.43403 253.56000
733780.12500 -2.00000 3.72097 0.54309 7.52800 298.00000 350.72544 255.00000
733780.16667 -3.00000 4.78863 0.56464 7.41793 300.00000 349.92003 255.00000
733780.20833 0.00000 5.41390 0.34383 6.86739 303.00000 348.98459 253.96000
733780.25000 2.00000 4.53777 0.32024 6.43477 302.00000 341.15558 254.04000
733780.29167 1.00000 2.82138 0.13099 6.33295 299.00000 342.04272 255.00000
733780.33333 2.00000 2.75832 0.45872 6.87850 300.00000 340.43515 253.96000
733780.37500 3.00000 2.95655 0.76479 6.83391 305.00000 337.27305 252.48000
733780.41667 3.00000 3.13543 0.41838 6.93296 298.00000 340.14497 251.48000
733780.45833 3.00000 3.06806 -0.22509 7.26769 293.00000 339.23501 251.52000
733782.50000 -3.00000 2.79742 4.78075 1.79328 299.00000 299.04390 267.56000
733782.54167 0.00000 4.50281 5.44543 -4.32214 294.00000 294.20795 268.48000
733782.58333 4.00000 5.63534 5.27727 -9.71359 293.00000 296.71343 266.96000
733782.62500 9.00000 7.77121 6.00587 -11.56826 297.00000 300.66348 264.96000
733782.66667 11.00000 11.72360 7.65396 -10.53238 314.00000 301.48197 263.48000
733782.70833 12.00000 14.61888 10.82625 -6.72924 311.00000 311.18822 263.52000
733782.75000 13.00000 15.28666 11.70847 -2.87699 310.00000 316.74846 263.48000
733782.79167 12.00000 14.82491 8.04447 -0.09734 310.00000 313.72735 260.92000
733782.83333 10.00000 15.38984 8.74873 -1.84498 305.00000 311.69474 262.12000
733782.87500 11.00000 16.26789 11.33383 -1.65911 303.00000 319.62021 269.68000
733782.91667 11.00000 15.62245 12.85126 2.44893 306.00000 326.27980 275.04000
733782.95833 10.00000 17.07940 13.94463 6.18935 304.00000 330.35899 279.12000
733783.00000 10.00000 16.06985 15.53641 7.54392 307.00000 334.17595 282.52000
733783.04167 9.00000 13.76384 17.43815 7.53440 296.00000 333.08402 284.04000
733783.08333 11.00000 13.67720 16.83917 6.33612 293.00000 337.85315 285.00000
733783.12500 10.00000 14.77796 9.28697 7.63500 304.00000 344.00017 285.52000
733783.16667 11.00000 15.76993 7.11863 8.69909 297.00000 353.15302 286.00000
733783.20833 14.00000 16.27374 6.71964 7.16149 297.00000 370.35570 287.04000
733783.25000 11.00000 18.68934 6.41255 7.90043 306.00000 391.90835 289.04000
733783.29167 11.00000 18.66098 9.30782 7.08464 310.00000 418.17770 289.48000
733783.33333 1.00000 5.91835 11.83027 5.03774 320.00000 442.24963 285.88000
733783.37500 5.00000 7.54302 9.24182 5.40358 334.00000 440.96566 283.52000
733783.41667 9.00000 11.89089 4.20534 6.49361 343.00000 452.95882 285.04000
733783.45833 8.00000 14.52783 4.75514 8.43781 352.00000 484.03496 282.88000
733783.50000 2.00000 7.60314 6.77887 8.38192 371.00000 510.43044 279.48000
733783.54167 4.00000 5.76517 -1.02412 8.77543 395.00000 519.24071 279.52000
733783.58333 1.00000 4.28637 -0.64304 10.53288 432.00000 527.48284 281.04000
733783.62500 2.00000 3.36162 -4.82923 11.71391 480.00000 550.36618 282.52000
733783.66667 2.00000 5.46947 -8.77515 11.87647 508.00000 560.90756 282.48000
733783.70833 0.00000 2.48228 -10.65012 12.12701 475.00000 573.56902 282.52000
733783.75000 -3.00000 1.77270 -10.94121 12.23857 486.00000 590.12202 284.56000
733783.79167 -3.00000 -0.25223 -14.28736 12.28983 479.00000 588.89636 287.56000
733783.83333 -6.00000 -1.88396 -18.93342 12.50579 452.00000 582.70309 290.04000
733783.87500 -6.00000 -2.18297 -16.44723 12.95290 437.00000 576.21749 291.00000
733783.91667 -2.00000 -0.12574 -13.34655 13.04968 454.00000 559.63280 291.00000
733783.95833 1.00000 0.92053 -15.90271 12.72646 479.00000 557.13212 289.96000
733784.00000 1.00000 0.74604 -19.35650 11.65704 480.00000 552.21464 288.48000
733784.04167 2.00000 -0.89159 -18.97674 11.12609 481.00000 572.98024 288.00000
733784.08333 1.00000 -0.13184 -15.90645 10.68954 480.00000 539.54861 286.96000
733784.12500 -2.00000 1.16854 -11.11270 9.93864 487.00000 532.37066 287.04000
733784.16667 -2.00000 2.04309 -9.73911 10.54200 486.00000 573.33349 285.40000
733784.20833 -4.00000 0.25097 -8.33316 9.31289 487.00000 590.18737 284.04000
733784.25000 -4.00000 0.12585 -9.74434 8.73381 466.00000 551.48450 284.48000
733784.29167 -2.00000 0.11245 -9.36476 7.31981 475.00000 575.41139 284.52000
733784.33333 0.00000 0.07511 -8.30556 2.84340 479.00000 595.76192 284.48000
733784.37500 1.00000 -1.05133 -7.73067 -1.01428 473.00000 563.70562 283.48000
733784.41667 -1.00000 -2.07775 -6.18220 -2.41579 471.00000 546.28875 286.12000
733784.45833 0.00000 -2.61770 -6.70760 -1.45322 472.00000 528.21645 290.56000
733784.50000 2.00000 -2.19674 -8.19690 0.05741 472.00000 528.79319 291.48000
733784.54167 2.00000 -0.98513 -11.42936 1.38598 466.00000 519.93379 293.60000
733784.58333 -2.00000 -1.84013 -8.25703 4.15511 458.00000 519.93952 299.64000
733784.62500 -3.00000 -2.08794 -7.67080 4.43360 453.00000 500.73488 299.36000
733784.66667 -3.00000 -1.52576 -6.37612 4.46630 452.00000 527.03224 299.12000
733784.70833 0.00000 0.83006 -6.08649 7.33580 448.00000 504.37809 307.72000
733784.75000 0.00000 1.92024 -5.96552 8.04527 430.00000 522.75334 313.52000
733784.79167 -1.00000 0.55716 -5.47502 8.18965 425.00000 543.33979 318.68000
733784.83333 -4.00000 1.57211 -5.07379 9.05997 434.00000 574.73045 318.84000
733784.87500 -4.00000 2.44631 -2.71521 8.68136 433.00000 612.93198 319.16000
733784.91667 0.00000 4.56867 -4.45877 7.28066 422.00000 633.57640 323.00000
733784.95833 1.00000 4.92380 -5.02784 4.48266 422.00000 632.97351 318.32000
733785.00000 -2.00000 3.16906 -6.69864 3.60201 419.00000 640.91664 316.60000
733785.04167 -4.00000 0.44197 -7.56352 2.59343 432.00000 626.64414 322.12000
733785.08333 0.00000 3.17467 -7.01172 2.02811 433.00000 588.68102 328.64000
733785.12500 -1.00000 2.96026 -6.89466 2.57069 435.00000 593.25917 335.12000
733785.16667 -3.00000 1.50632 -5.62345 3.37798 438.00000 590.24375 340.08000
733785.20833 -5.00000 -1.22307 -4.68497 4.28278 431.00000 601.97089 343.56000
733785.25000 -6.00000 -1.37449 -5.80082 4.93060 430.00000 596.29823 339.80000
733785.29167 -5.00000 -0.72740 -5.47294 4.74864 434.00000 585.58362 334.48000
733785.33333 -5.00000 -1.59416 -7.40434 4.20850 435.00000 582.45387 327.24000
733785.37500 -5.00000 -0.81201 -6.42448 4.26902 450.00000 601.50907 331.40000
733785.41667 -3.00000 -0.67491 -4.68499 3.53040 462.00000 585.46576 342.04000
733785.45833 1.00000 -0.97010 -5.59487 1.52680 464.00000 577.09938 340.92000
733785.50000 3.00000 -1.05895 -6.15062 0.40598 450.00000 578.03511 337.44000
733785.54167 3.00000 -0.53026 -5.79774 -0.62203 440.00000 552.13501 333.92000
733785.58333 0.00000 -1.15202 -5.31961 -1.35970 439.00000 552.36289 331.48000
733785.62500 -6.00000 -4.24265 -4.80740 1.14764 452.00000 565.18107 346.08000
733785.66667 -10.00000 -6.78129 -6.39154 5.21379 499.00000 577.87027 368.32000
733785.70833 -11.00000 -6.91960 -7.45554 5.19289 502.00000 576.08802 365.08000
733785.75000 -8.00000 -7.45286 -9.34827 5.77039 498.00000 571.03731 364.36000
733785.79167 -7.00000 -7.30666 -10.02461 9.05780 499.00000 556.98100 373.00000
733785.83333 -8.00000 -6.42465 -9.92213 11.51225 494.00000 560.58241 372.48000
733785.87500 -10.00000 -7.33243 -11.38130 14.45519 489.00000 554.94024 364.20000
733785.91667 -10.00000 -8.13180 -10.26356 17.88241 484.00000 554.19781 358.56000
733785.95833 -7.00000 -8.79843 -11.77412 16.96239 492.00000 567.70203 358.96000
733786.00000 -2.00000 -8.46155 -9.98827 9.64145 496.00000 563.89994 360.08000
733786.04167 -1.00000 -7.77924 -9.38107 3.85137 503.00000 543.63287 372.40000
733786.08333 -2.00000 -7.79774 -10.85458 0.90807 506.00000 543.59672 376.28000
733786.12500 -4.00000 -7.99109 -11.52330 0.73724 509.00000 542.33362 380.36000
733786.16667 -6.00000 -7.18286 -11.73507 0.92888 507.00000 534.89540 384.32000
733786.20833 -7.00000 -6.28180 -11.95150 1.13017 514.00000 547.71883 387.28000
733786.25000 -11.00000 -6.71309 -10.82540 0.51453 508.00000 551.51296 395.04000
733786.29167 -12.00000 -8.01254 -11.30218 0.11421 483.00000 542.42001 393.40000
733786.33333 -13.00000 -7.37919 -10.42111 -0.13521 478.00000 537.17976 387.36000
733786.37500 -13.00000 -7.01352 -8.86529 0.31180 471.00000 538.18026 387.12000
733786.41667 -13.00000 -6.72361 -8.38916 0.70895 471.00000 549.89166 387.92000
733786.45833 -9.00000 -6.41992 -9.83793 1.37074 480.00000 536.36170 394.32000
733786.50000 -5.00000 -6.14409 -8.95084 2.26828 467.00000 533.30297 404.08000
733786.54167 -2.00000 -6.08424 -8.40526 1.14646 476.00000 540.11531 401.84000
733786.58333 -4.00000 -5.89081 -7.74831 1.79380 479.00000 539.50617 399.56000
733786.62500 -6.00000 -4.55134 -7.07728 3.62390 475.00000 559.22582 406.72000
733786.66667 -5.00000 -4.41386 -7.92427 5.75676 464.00000 537.67563 425.00000
733786.70833 -4.00000 -4.60813 -6.08318 8.28360 465.00000 490.22444 428.16000
